Wavelength,DsRed2 (EX),DsRed2 (EM),Sirius (EX),Sirius (EM),Cerulean (EX),Cerulean (EM),KO (EX),KO (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),mOrange (EX),mOrange (EM),mPlum (EX),mPlum (EM),TagRFP (EX),TagRFP (EM),mScarlet (EX),mScarlet (EM),mCherry (EX),mCherry (EM),tdTomato (EX),tdTomato (EM)
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879662520000001,0.0,0.7532372479999999,0.0,0.0,0.0,0.285048659,0.0,0.031124697000000003,0.0,0.04404145077720207,0.0,0.08530465949820788,0.0,0.028128587830080373
733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566023964,0.0,0.724644265,0.0,0.0,0.0,0.284597373,0.0,0.029134474,0.0,0.04362694300518135,0.0,0.08458781362007169,0.0,0.028243398392652126
734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464292860000001,0.0,0.696777682,0.0,0.0,0.0,0.275122534,0.0,0.029570236,0.0,0.04310880829015544,0.0,0.08136200716845879,0.0,0.027554535017221587
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278942120000001,0.0,0.669883998,0.0,0.0,0.0,0.271812163,0.0,0.028125242999999998,0.0,0.04238341968911917,0.0,0.07634408602150537,0.0,0.025832376578645237
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510334541,0.0,0.643790314,0.0,0.0,0.0,0.264556002,0.0,0.027164604,0.0,0.041036269430051814,0.0,0.07347670250896057,0.0,0.024913892078071185
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493899476,0.0,0.618588729,0.0,0.0,0.0,0.262103653,0.0,0.026337086000000003,0.0,0.04020725388601036,0.0,0.06953405017921147,0.0,0.023536165327210104
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47832711299999997,0.0,0.594131344,0.0,0.0,0.0,0.258480852,0.0,0.026594528,0.0,0.040103626943005184,0.0,0.06702508960573478,0.0,0.023191733639494835
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46241675,0.0,0.570529458,0.0,0.0,0.0,0.251073034,0.0,0.02489466,0.0,0.040310880829015544,0.0,0.06774193548387097,0.0,0.022962112514351322
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446823487,0.0,0.547787471,0.0,0.0,0.0,0.24584737199999998,0.0,0.025048227000000003,0.0,0.0383419689119171,0.0,0.06594982078853047,0.0,0.022043628013777267
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43233642899999997,0.0,0.526237284,0.0,0.0,0.0,0.24411426,0.0,0.024272692000000002,0.0,0.03823834196891192,0.0,0.06487455197132617,0.0,0.02158438576349024
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418383874,0.0,0.505969896,0.0,0.0,0.0,0.23727286399999997,0.0,0.023775045,0.0,0.03730569948186529,0.0,0.06559139784946237,0.0,0.02135476463834673
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40489282,0.0,0.487146808,0.0,0.0,0.0,0.23135363899999997,0.0,0.023721595,0.0,0.036683937823834195,0.0,0.06523297491039427,0.0,0.020436280137772676
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39218566899999996,0.0,0.46979171799999997,0.0,0.0,0.0,0.227061719,0.0,0.022131561,0.0,0.035751295336787565,0.0,0.06379928315412187,0.0,0.019058553386911595
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381004124,0.0,0.45373582799999995,0.0,0.0,0.0,0.220410384,0.0,0.022199681000000002,0.0,0.035751295336787565,0.0,0.06523297491039427,0.0,0.019517795637198625
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37022578100000003,0.0,0.43865353700000004,0.0,0.0,0.0,0.217155194,0.0,0.021973044,0.0,0.03512953367875648,0.0,0.06523297491039427,0.0,0.018828932261768083
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36005654,0.0,0.424488945,0.0,0.0,0.0,0.21128174800000002,0.0,0.020497979,0.0,0.03419689119170984,0.0,0.06451612903225806,0.0,0.018025258323765787
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350226101,0.0,0.41104585299999996,0.0,0.0,0.0,0.20986554899999998,0.0,0.020945385,0.0,0.033782383419689116,0.0,0.06523297491039427,0.0,0.01756601607347876
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340921164,0.0,0.398181061,0.0,0.0,0.0,0.209768565,0.0,0.020806121,0.0,0.03181347150259067,0.0,0.06379928315412187,0.0,0.01699196326061998
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331591126,0.0,0.385979568,0.0,0.0,0.0,0.202003262,0.0,0.019607935,0.0,0.029637305699481864,0.0,0.06379928315412187,0.0,0.01618828932261768
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32248019,0.0,0.374625875,0.0,0.0,0.0,0.20093124,0.0,0.0,0.0,0.02839378238341969,0.0,0.06236559139784947,0.0,0.016303099885189437
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313802955,0.0,0.363985382,0.0,0.0,0.0,0.191334468,0.0,0.0,0.0,0.027461139896373055,0.0,0.061290322580645165,0.0,0.01584385763490241
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305812423,0.0,0.353980588,0.0,0.0,0.0,0.18465340800000002,0.0,0.0,0.0,0.027357512953367878,0.0,0.06236559139784947,0.0,0.0156142365097589
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298302193,0.0,0.34450979299999995,0.0,0.0,0.0,0.18692495399999998,0.0,0.0,0.0,0.027461139896373055,0.0,0.05913978494623656,0.0,0.015499425947187144
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291239265,0.0,0.335497499,0.0,0.0,0.0,0.179556985,0.0,0.0,0.0,0.025906735751295335,0.0,0.05591397849462366,0.0,0.015269804822043629
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284840639,0.0,0.326790604,0.0,0.0,0.0,0.174814647,0.0,0.0,0.0,0.0261139896373057,0.0,0.05519713261648746,0.0,0.015269804822043629
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278566914,0.0,0.318392309,0.0,0.0,0.0,0.17078511100000002,0.0,0.0,0.0,0.02528497409326425,0.0,0.052329749103942655,0.0,0.01492537313432836
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272891492,0.0,0.310433114,0.0,0.0,0.0,0.16887813699999998,0.0,0.0,0.0,0.025077720207253885,0.0,0.05268817204301075,0.0,0.015040183696900116
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267358669,0.0,0.302968618,0.0,0.0,0.0,0.1684944,0.0,0.0,0.0,0.024870466321243522,0.0,0.05089605734767025,0.0,0.015040183696900116
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261864547,0.0,0.29589572199999997,0.0,0.0,0.0,0.16412126300000002,0.0,0.0,0.0,0.024766839378238342,0.0,0.05053763440860215,0.0,0.0156142365097589
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256835927,0.0,0.289180426,0.0,0.0,0.0,0.159188359,0.0,0.0,0.0,0.023626943005181346,0.0,0.04982078853046595,0.0,0.015269804822043629
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251969508,0.0,0.28275813,0.0,0.0,0.0,0.154799963,0.0,0.0,0.0,0.022383419689119173,0.0,0.04946236559139785,0.0,0.01492537313432836
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24699768800000002,0.0,0.276522334,0.0,0.0,0.0,0.152556189,0.0,0.0,0.0,0.02227979274611399,0.0,0.04946236559139785,0.0,0.015269804822043629
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243110872,0.0,0.27056693800000003,0.0,0.0,0.0,0.151297361,0.0,0.0,0.0,0.021865284974093263,0.0,0.048028673835125456,0.0,0.01492537313432836
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23991266,0.0,0.264967241,0.0,0.0,0.0,0.146333141,0.0,0.0,0.0,0.021450777202072537,0.0,0.04623655913978495,0.0,0.014466130884041332
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236686247,0.0,0.25971734399999996,0.0,0.0,0.0,0.144804916,0.0,0.0,0.0,0.0216580310880829,0.0,0.04623655913978495,0.0,0.01423650975889782
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234618938,0.0,0.25482694699999997,0.0,0.0,0.0,0.140808285,0.0,0.0,0.0,0.02082901554404145,0.0,0.04623655913978495,0.0,0.014006888633754306
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23314173300000002,0.0,0.25021005,0.0,0.0,0.0,0.137738455,0.0,0.0,0.0,0.02010362694300518,0.0,0.04516129032258065,0.0,0.012973593570608495
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231159225,0.0,0.245570053,0.0,0.0,0.0,0.138070194,0.0,0.0,0.0,0.018756476683937824,0.0,0.043010752688172046,0.0,0.012169919632606201
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229317417,0.0,0.240849555,0.0,0.0,0.0,0.132821172,0.0,0.0,0.0,0.016787564766839378,0.0,0.03978494623655914,0.0,0.011710677382319174
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22748661,0.0,0.236076058,0.0,0.0,0.0,0.128981551,0.0,0.0,0.0,0.01606217616580311,0.0,0.039068100358422946,0.0,0.011159586681974741
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225260601,0.0,0.231350661,0.0,0.0,0.0,0.12702822,0.0,0.0,0.0,0.014507772020725387,0.0,0.0349820788530466,0.0,0.010218140068886338
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222887792,0.0,0.22671066399999998,0.0,0.0,0.0,0.12437640800000001,0.0,0.0,0.0,0.014404145077720205,0.0,0.034050179211469536,0.0,0.009827784156142366
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221197885,0.0,0.222486767,0.0,0.0,0.0,0.12133015400000001,0.0,0.0,0.0,0.014093264248704664,0.0,0.03329749103942653,0.0,0.009425947187141216
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219472778,0.0,0.218784969,0.0,0.0,0.0,0.11803518699999999,0.0,0.0,0.0,0.014404145077720205,0.0,0.0289247311827957,0.0,0.00862227324913892
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218230373,0.0,0.215583871,0.0,0.0,0.0,0.114088386,0.0,0.0,0.0,0.013989637305699482,0.0,0.026272401433691757,0.0,0.008140068886337544
777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216925868,0.0,0.21281937199999998,0.0,0.0,0.0,0.11623807,0.0,0.0,0.0,0.014507772020725387,0.0,0.028422939068100356,0.0,0.008599311136624571
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216298865,0.0,0.210739974,0.0,0.0,0.0,0.10808288199999999,0.0,0.0,0.0,0.013367875647668394,0.0,0.025555555555555557,0.0,0.007611940298507462
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215322161,0.0,0.209183074,0.0,0.0,0.0,0.106659956,0.0,0.0,0.0,0.01233160621761658,0.0,0.025089605734767026,0.0,0.00711825487944891
780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214562158,0.0,0.207985975,0.0,0.0,0.0,0.10596841800000001,0.0,0.0,0.0,0.011295336787564768,0.0,0.025197132616487455,0.0,0.006773823191733639
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214160357,0.0,0.207158676,0.0,0.0,0.0,0.103157209,0.0,0.0,0.0,0.01139896373056995,0.0,0.02505376344086022,0.0,0.006957520091848451
782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21400755600000002,0.0,0.206649776,0.0,0.0,0.0,0.10342306300000001,0.0,0.0,0.0,0.010880829015544042,0.0,0.025913978494623655,0.0,0.006670493685419059
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21290785199999998,0.0,0.206079376,0.0,0.0,0.0,0.100192028,0.0,0.0,0.0,0.010880829015544042,0.0,0.027455197132616484,0.0,0.006222732491389209
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211510046,0.0,0.20545097699999998,0.0,0.0,0.0,0.096224037,0.0,0.0,0.0,0.010362694300518135,0.0,0.026881720430107527,0.0,0.006383467278989668
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20993654,0.0,0.204937377,0.0,0.0,0.0,0.096030794,0.0,0.0,0.0,0.011191709844559587,0.0,0.026989247311827957,0.0,0.006647531572904707
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20776123100000002,0.0,0.204530077,0.0,0.0,0.0,0.093793239,0.0,0.0,0.0,0.010880829015544042,0.0,0.025734767025089606,0.0,0.006429391504018371
787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20528942100000003,0.0,0.204128478,0.0,0.0,0.0,0.09477189400000001,0.0,0.0,0.0,0.011191709844559587,0.0,0.02652329749103943,0.0,0.006257175660160735
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203666315,0.0,0.203970178,0.0,0.0,0.0,0.09192199300000001,0.0,0.0,0.0,0.010880829015544042,0.0,0.030250896057347675,0.0,0.0070493685419058556
789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20251131,0.0,0.203893678,0.0,0.0,0.0,0.085981505,0.0,0.0,0.0,0.01077720207253886,0.0,0.030179211469534055,0.0,0.006716417910447761
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20147350600000002,0.0,0.20356917800000002,0.0,0.0,0.0,0.085019413,0.0,0.0,0.0,0.01077720207253886,0.0,0.03021505376344086,0.0,0.0067623421354764636
791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200754303,0.0,0.202840978,0.0,0.0,0.0,0.08425396199999999,0.0,0.0,0.0,0.010984455958549223,0.0,0.03021505376344086,0.0,0.006796785304247992
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001,0.0,0.20189297899999997,0.0,0.0,0.0,0.08529286,0.0,0.0,0.0,0.011088082901554405,0.0,0.03028673835125448,0.0,0.006819747416762343
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198476194,0.0,0.20048898,0.0,0.0,0.0,0.08369997900000001,0.0,0.0,0.0,0.011295336787564768,0.0,0.03050179211469534,0.0,0.006831228473019518
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19668798699999998,0.0,0.198783281,0.0,0.0,0.0,0.079858117,0.0,0.0,0.0,0.011606217616580311,0.0,0.03086021505376344,0.0,0.006796785304247992
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19463837899999997,0.0,0.197117282,0.0,0.0,0.0,0.079517483,0.0,0.0,0.0,0.011917098445595855,0.0,0.031469534050179215,0.0,0.006739380022962114
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19199686800000001,0.0,0.19573278300000002,0.0,0.0,0.0,0.07922298900000001,0.0,0.0,0.0,0.01233160621761658,0.0,0.03232974910394266,0.0,0.006636050516647531
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189603558,0.0,0.19452138300000002,0.0,0.0,0.0,0.077505065,0.0,0.0,0.0,0.012746113989637306,0.0,0.03351254480286739,0.0,0.006486796785304247
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187939252,0.0,0.193678784,0.0,0.0,0.0,0.077898494,0.0,0.0,0.0,0.013264248704663213,0.0,0.03508960573476703,0.0,0.006280137772675087
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186864547,0.0,0.193316784,0.0,0.0,0.0,0.075540596,0.0,0.0,0.0,0.01378238341968912,0.0,0.03691756272401434,0.0,0.0060275545350172224
800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584904300000002,0.0,0.193088184,0.0,0.0,0.0,0.071789425,0.0,0.0,0.0,0.014404145077720205,0.0,0.039426523297491044,0.0,0.005694603903559128
