Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM)
466,0.00251,0.70654,0.13945,,0.041316979,,0.608,0.6,0.121,,0.172308,,0.728,0.004,0.029,,0.083,,0.2100846,,0.021158494,,0.021963604,,0.00493,0.00451,,,,,,,,,,,5.233306543,,5.387692448,,80.19308385,38.37331526,85.27228,0.92012,26.14,,68.041493,0.523177857,6.25798,,5.66038,,9.80663,,9.52381,
467,0.00258,0.72057,0.14784,,0.041316979,,0.559,0.665,0.128,,0.180344,,0.74,0.004,0.03,,0.087,,0.2172677,,0.022962985,,0.022408381,,0.00435,0.00468,,,,,,,,,,,5.445407544,,5.451882883,,80.19308385,38.37331526,86.65452,1.0243,27.38,,68.041493,0.734118896,6.25798,,5.91195,,10.221,,9.67262,
468,,0.69326,0.15818,,0.041316979,,0.512,0.73,0.136,,0.188221,,0.752,0.005,0.031,,0.091,,0.220707,,0.023161463,,0.022754907,,0.00388,0.00484,,,,,,,,,,,5.577176445,,5.591073424,,70.14022287,51.20964893,87.94163,1.23598,28.73,,70.2138327,0.734118896,6.64112,,5.91195,,10.221,,9.67262,
469,,0.6852,0.16697,,0.03938024,,0.466,0.785,0.145,,0.196104,,0.765,0.006,0.033,,0.096,,0.227807,,0.024632679,,0.02288578,,0.00354,0.00473,,,,,,,,,,,5.668089423,,5.75047359,,70.14022287,51.20964893,89.08928,1.49368,29.94,,70.2138327,1.084434184,6.76884,,6.16352,,10.3591,,9.82143,
470,,0.66977,0.1785,,0.041316979,,0.421,0.841,0.155,,0.203607,,0.777,0.007,0.034,,0.102,,0.2348217,,0.025239396,,0.022910838,,0.00319,0.00462,,,,,,,,,,,5.811296914,,5.85998508,,59.90199744,61.51031756,90.11308,1.8304,31.85,,73.62470593,1.084434184,7.02427,,6.28931,,10.6354,,9.97024,
471,,0.65906,0.19042,,0.047772759,,0.379,0.891,0.166,,0.210156,,0.789,0.009,0.036,,0.107,,0.2408371,,0.027682199,,0.024044892,,0.00297,0.00484,,,,,,,,,,,6.112971241,,6.046000328,,59.90199744,61.51031756,91.023,2.22098,33.44,,73.62470593,1.560919648,7.15198,,6.54088,,10.7735,,9.97024,
472,,0.66954,0.20366,,0.049063915,,0.34,0.93,0.178,,0.216445,,0.802,0.01,0.038,,0.114,,0.2507091,,0.028373273,,0.024278898,,0.00278,0.00473,,,,,,,,,,,6.177859164,,6.226911548,,51.61471348,72.67112033,91.85772,2.74051,34.60,,76.71712219,1.560919648,7.40741,,6.54088,,11.0497,,10.2679,
473,,0.64632,0.21739,,0.049063915,,0.304,0.959,0.191,,0.223193,,0.814,0.012,0.039,,0.118,,0.258222,,0.030183026,,0.025291892,,0.00263,0.00484,,,,,,,,,,,6.525054518,,6.407929894,,51.61471348,72.67112033,92.71437,3.24736,36.47,,76.71712219,2.310947144,7.79055,,6.91824,,11.326,,10.2679,
474,,0.64519,0.23194,,0.043253718,,0.272,0.971,0.206,,0.228411,,0.829,0.015,0.041,,0.122,,0.2646301,,0.032450935,,0.026376554,,0.00251,0.00484,,,,,,,,,,,6.714732018,,6.585114978,,41.41788182,83.9527016,93.71437,3.87851,37.83,,80.4281302,2.310947144,7.91826,,7.04403,,11.6022,,10.4167,
475,,0.64993,0.24745,,0.035506783,,0.243,0.995,0.22,,0.233746,,0.842,0.018,0.042,,0.129,,0.2737851,,0.03302061,,0.026686296,,0.00239,0.00473,,,,,,,,,,,7.079500557,,6.753297177,,41.41788182,83.9527016,94.84499,4.76079,39.79,,80.4281302,3.378168397,8.17369,,7.2956,,11.7403,,10.7143,
476,,0.63026,0.26174,,0.031633315,,0.217,0.997,0.235,,0.239358,,0.856,0.022,0.044,,0.134,,0.280252,,0.035513584,,0.027302369,,0.00231,0.00479,,,,,,,,,,,7.340942577,,7.046526131,,32.9392761,93.07822487,96.02534,5.60895,41.36,,83.23727537,3.378168397,8.55683,,7.54717,,12.1547,,10.7143,
477,,0.61881,0.27866,,0.035506783,,0.193,1,0.251,,0.244151,,0.871,0.027,0.046,,0.139,,0.2866881,,0.037181766,,0.0280996,,0.00229,0.00484,,,,,,,,,,,7.542708253,,7.170780308,,32.9392761,93.07822487,97.15079,6.50945,42.66,,83.23727537,5.068436259,8.93997,,7.79874,,12.2928,,11.0119,
478,,0.61075,0.29294,,0.037443511,,0.173,0.993,0.265,,0.249465,,0.885,0.032,0.049,,0.144,,0.2937617,,0.038264793,,0.028775005,,0.00226,0.00484,,,,,,,,,,,7.824142697,,7.409714044,,26.95860089,98.3641068,98.14012,7.85975,44.21,,86.15642615,5.068436259,9.32312,,7.92453,,12.7072,,11.1607,
479,,0.60309,0.30805,,0.037443511,,0.155,0.986,0.281,,0.255431,,0.9,0.038,0.05,,0.149,,0.300781,,0.040120904,,0.029642791,,0.00225,0.00501,,,,,,,,,,,8.110482068,,7.560150526,,26.95860089,98.3641068,98.94595,9.35976,46.26,,86.15642615,7.552814562,9.70626,,8.1761,,12.9834,,11.4583,
480,,0.59794,0.32091,,0.037443511,,0.138,0.968,0.294,,0.262067,,0.915,0.046,0.053,,0.153,,0.3076321,,0.042714517,,0.031341127,,0.00228,0.00501,,,,,,,,,,,8.854713297,,7.826053716,,21.72136499,99.99998979,99.53827,10.90408,49.20,,94.80095579,7.552814562,10.0894,,8.55346,,13.5359,,11.4583,
481,,0.5854,0.33277,,0.041316979,,0.124,0.953,0.307,,0.268718,,0.929,0.055,0.056,,0.157,,0.3115055,,0.046790741,,0.032770689,,0.00231,0.00524,,,,,,,,,,,9.687515789,,8.147471656,,21.72136499,99.99998979,99.91571,12.7594,52.30,,94.80095579,10.50049649,10.4725,,8.93082,,14.0884,,11.756,
482,,0.58686,0.34292,,0.041316979,,0.111,0.937,0.318,,0.277317,,0.944,0.065,0.058,,0.162,,0.3172041,,0.046661805,,0.033482106,,0.00234,0.00513,,,,,,,,,,,10.00745413,,8.447817529,,7.504058489,99.07857596,99.99901,14.81031,54.31,,99.99996872,10.50049649,10.9834,,9.18239,,14.5028,,12.0536,
483,,0.56473,0.35236,,0.041316979,,0.099,0.92,0.327,,0.28567,,0.957,0.078,0.061,,0.167,,0.3215662,,0.05070363,,0.033855888,,0.00236,0.00513,,,,,,,,,,,9.922333575,,8.690395891,,,99.07857596,99.78466,17.20827,53.94,,99.99996872,15.06249145,11.622,,9.55975,,14.9171,,12.2024,
484,,0.55036,0.36221,,0.041316979,,0.089,0.906,0.335,0.002,0.296378,,0.969,0.092,0.063,,0.171,,0.326089,,0.050899456,,0.034146131,,0.00239,0.00529,,,,,,,,,,,9.825198936,,8.92600638,,,97.32496969,99.30046,19.70827,53.08,,92.38828164,15.06249145,12.0051,,9.68553,,15.3315,,12.5,
485,,0.53922,0.366,,0.03938024,,0.079,0.896,0.341,0.002,0.30707,,0.979,0.109,0.066,,0.177,,0.3294132,0.0120113,0.054974591,0.001330907,0.035379878,,0.00243,0.00535,,,,,,,,,,,9.890190351,,9.217565562,,,97.32496969,98.59732,22.39248,53.08,,92.38828164,20.75756232,12.6437,,10.0629,,15.884,,12.6488,
486,,0.5216,0.37081,,0.041316979,,0.07,0.883,0.347,0.002,0.319444,,0.989,0.127,0.069,,0.183,,0.3321277,0.01321718,0.057586813,0.001345625,0.035417806,,0.00246,0.00552,,,,,,,,,,,9.925084676,,9.512466619,,,92.02302894,97.68901,25.47261,52.57,,84.95715277,20.75756232,13.1545,,10.3145,,16.2983,,12.9464,
487,,0.51646,0.3758,,0.047127176,,0.061,0.875,0.351,0.002,0.332606,,0.994,0.148,0.073,,0.188,,0.3330888,0.01496179,0.058670355,0.001395777,0.03552714,,0.00247,0.0058,,,,,,,,,,,9.934223172,,9.815004701,,,92.02302894,96.57613,29.10215,52.30,,84.95715277,28.45934337,13.7931,,10.6918,,16.8508,,13.0952,
488,,0.49326,0.38088,,0.049063915,,0.054,0.868,0.354,0.002,0.346969,,0.998,0.172,0.076,,0.196,,0.3371239,0.01692971,0.061307332,0.00138957,0.036761797,,0.00252,0.00591,,,,,,,,,,,10.41681915,,10.16018374,,,89.22819755,95.19623,32.88915,54.04,,79.74346997,28.45934337,14.304,,11.0692,,17.4033,,13.244,
489,,0.48029,0.38485,,0.049063915,,0.048,0.859,0.358,0.003,0.36255,,1,0.198,0.081,,0.202,,0.3387559,0.01869665,0.064811131,0.001484074,0.038137183,,0.00257,0.00625,,,,,,,,,,,10.94632125,,10.48370539,,,89.22819755,93.52518,36.80559,56.63,,79.74346997,37.79934123,15.0702,,11.3208,,17.9558,,13.6905,
490,,0.48285,0.39041,0.00291,0.041962562,,0.042,0.852,0.362,0.003,0.379123,,0.997,0.227,0.084,,0.21,,0.3429846,0.02074273,0.066497768,0.001517593,0.039624894,,0.00262,0.00665,,,,,,,,,,,11.10190944,,10.79397831,,,84.38045423,91.48208,41.78926,57.41,1.29,76.13679013,37.79934123,15.5811,,11.6981,,18.3702,,13.9881,
491,,0.46218,0.39546,0.00158,0.035506783,,0.037,0.856,0.367,0.003,0.396342,,0.991,0.259,0.089,,0.219,,0.349514,0.02292559,0.071487906,0.001575955,0.041530677,,0.00263,0.00698,,,,,,,,,,,11.231725,,11.16403473,,,84.38045423,89.05119,46.18904,57.88,1.11,76.13679013,48.72920348,16.2197,,12.2013,,18.9227,,14.2857,
492,,0.45282,0.40186,0.00452,0.031633315,0.13243,0.033,0.862,0.373,0.003,0.413989,,0.98,0.295,0.093,,0.225,,0.3533182,0.02488234,0.071515833,0.001585892,0.042532433,,0.00263,0.00772,,,,,,,,,,,11.44017519,,11.46468102,,,80.3183392,86.22452,50.76907,58.83,1.34,68.70927748,48.72920348,16.7305,,12.5786,,19.337,,14.4345,
493,,0.42674,0.41164,0.00732,,0.17636,0.028,0.86,0.379,0.004,0.432678,,0.964,0.331,0.097,,0.234,,0.3565467,0.02712382,0.074595452,0.001661874,0.043735401,,0.00267,0.00839,,,,,,,,,,,11.68307213,,11.80400149,,,80.3183392,83.0209,56.09731,60.49,1.67,68.70927748,61.1807805,17.3691,,12.8302,,20.0276,,14.7321,
494,,0.42588,0.4199,0.00898,,0.24031,0.025,0.866,0.388,0.005,0.451216,,0.944,0.371,0.101,,0.245,,0.3602087,0.02964443,0.078270489,0.00180163,0.043556876,,0.00276,0.00929,,,,,,,,,,,12.3321614,,12.13299823,,,76.5344276,79.38391,61.26992,62.50,2.06,60.72845201,61.1807805,17.7522,,13.3333,,20.5801,,15.3274,
495,,0.41019,0.4316,0.00747,,0.30491,0.022,0.874,0.398,0.005,0.470337,,0.919,0.416,0.106,,0.256,,0.3678736,0.03154536,0.0813997,0.001990491,0.047125254,,0.00277,0.01065,,,,,,,,,,,12.94674662,,12.48677299,,,76.5344276,75.3535,66.58292,65.65,2.56,60.72845201,72.71128018,18.1354,,13.8365,,20.9945,,15.625,
496,,0.40109,0.44679,0.01164,,0.39341,0.018,0.879,0.409,0.006,0.488952,,0.89,0.46,0.112,,0.269,,0.3736607,0.03368077,0.084005769,0.002095334,0.04830951,,0.00282,0.01177,,,,,,,,,,,13.71423386,,12.84903248,,,75.10920461,70.98662,71.40709,69.72,3.18,55.0016568,72.71128018,18.5185,,14.2138,,21.4088,,16.0714,
497,,0.40936,0.45946,0.01283,,0.45155,0.016,0.88,0.422,0.008,0.506766,,0.856,0.509,0.117,,0.282,,0.3810813,0.03513787,0.085739783,0.0021607,0.05045068,,0.0029,0.01408,,,,,,,,,,,14.74165315,,13.25928613,,,75.10920461,66.39215,76.99463,74.06,3.76,55.0016568,83.19819342,18.9017,,14.8428,,21.9613,,16.5179,
498,,0.38971,0.47948,0.01207,,0.51809,0.014,0.887,0.438,0.009,0.523203,,0.819,0.559,0.122,,0.296,,0.3895141,0.03689085,0.089313574,0.002500664,0.053940285,,0.00301,0.01656,,,,,,,,,,,15.37272816,,13.66113735,,,74.40290303,61.62885,81.8652,76.72,4.75,47.83071242,83.19819342,19.2848,,15.3459,,22.5138,,16.9643,
499,,0.37571,0.50116,0.02056,,0.58398,0.012,0.895,0.456,0.011,0.537067,,0.778,0.61,0.127,,0.311,,0.397801,0.03799903,0.09321297,0.002773925,0.0550578,,0.00309,0.01921,,,,,,,,,,,15.23409029,,14.08872218,,,74.40290303,56.80852,85.90773,77.72,5.80,47.83071242,91.72282866,19.6679,,15.8491,,22.9282,,17.5595,
500,,0.36374,0.52339,0.02146,,0.65892,0.012,0.898,0.476,0.014,0.549663,0.003561,0.735,0.665,0.133,,0.327,,0.4096009,0.03807998,0.097767694,0.003167314,0.056462328,,0.00319,0.02355,,,,,,,,,,,15.98547881,,14.49269109,,,74.06781062,51.99609,89.7797,80.24,6.91,40.36566334,91.72282866,20.0511,,16.478,,23.3425,,18.3036,
501,,0.36214,0.55145,0.02996,,0.70736,0.01,0.905,0.5,0.017,0.55788,0.003195,0.687,0.718,0.137,,0.344,,0.4193375,0.03984413,0.100961225,0.003550609,0.059901398,,0.00325,0.02935,,,,,,,,,,,16.80755416,,14.96364503,,,74.06781062,47.22354,93.46348,83.59,8.38,40.36566334,97.52830028,20.3065,,17.1069,,23.7569,,18.75,
502,,0.36214,0.58119,0.03513,,0.75646,0.01,0.904,0.527,0.02,0.563671,0.00355,0.64,0.767,0.142,,0.361,,0.4312219,0.03989437,0.104999278,0.004025167,0.063458275,,0.00342,0.03408,,,,,,,,,,,17.64855572,,15.3057042,,,73.65492689,42.50219,96.35747,86.44,10.42,33.57040875,97.52830028,20.5619,,17.8616,,24.3094,,19.3452,
503,,0.34041,0.61423,0.04234,,0.82558,0.008,0.904,0.557,0.026,0.565039,0.003192,0.591,0.816,0.148,,0.378,,0.4430127,0.04065642,0.107974762,0.00451978,0.067562428,,0.00354,0.04309,,,,,,,,,,,18.47799686,,15.70802274,,,73.65492689,37.9127,98.18249,89.99,12.22,33.57040875,100.000001,20.8174,,18.6164,,24.8619,,20.0893,
504,,0.33185,0.6498,0.05245,,0.86628,0.009,0.904,0.592,0.032,0.562441,0.003337,0.543,0.862,0.152,,0.395,,0.4547238,0.04135706,0.114433799,0.005167382,0.06853379,,0.00365,0.0543,,,,,,,,,,,19.22172935,,16.15045778,,,73.80433789,33.50233,100.04501,92.46,14.80,27.95244389,100.000001,21.2005,,19.4969,,25.2762,,21.131,
505,,0.33726,0.69029,0.06546,,0.90762,0.007,0.892,0.629,0.04,0.555293,0.003181,0.493,0.903,0.159,,0.413,,0.4670944,0.04034937,0.11839323,0.005833093,0.073189662,,0.00378,0.0659,,,,,,,,,,,20.03020503,,16.62261495,,,73.80433789,29.33274,99.86316,95.13,18.05,27.95244389,98.24637778,21.5837,,20.1258,,25.9669,,21.875,
506,,0.32459,0.73133,0.08334,,0.93282,0.007,0.891,0.671,0.05,0.544544,0.00356,0.446,0.935,0.164,,0.429,,0.4813282,0.03893972,0.122659047,0.006646715,0.075135388,,0.00395,0.08472,,,,,,,,,,,20.83239183,,17.20623168,,,72.54031666,25.43919,99.63061,96.20,21.25,22.82604326,98.24637778,21.9668,,21.1321,,26.5193,,22.9167,
507,,0.31403,0.77416,0.1029,,0.96705,0.006,0.872,0.715,0.064,0.528483,0.003008,0.4,0.966,0.169,,0.445,,0.4956718,0.03866896,0.128402658,0.007504266,0.080481376,,0.00411,0.10083,,,,,,,,,,,22.03719499,,17.40297315,,,72.54031666,21.87254,98.09066,98.13,24.90,22.82604326,94.75075385,22.3499,,22.1384,,27.2099,,23.9583,
508,,0.30435,0.81862,0.12283,,0.98256,0.006,0.86,0.761,0.079,0.509709,0.003257,0.355,0.988,0.175,,0.459,,0.5108128,0.0382028,0.133163675,0.008504229,0.081751758,,0.00426,0.13136,,,,,,,,,,,22.7942186,,17.94007064,,,70.65100916,18.64823,97.07798,100.00,29.59,17.77255631,94.75075385,22.7331,,22.8931,,27.9006,,25,
509,,0.30348,0.86077,0.15849,,0.99677,0.006,0.845,0.809,0.1,0.488745,0.003181,0.314,0.999,0.18,,0.472,,0.5245551,0.03724257,0.136905458,0.009613185,0.085518246,,0.00434,0.16251,,,,,,,,,,,23.56191969,,18.48582519,,,70.65100916,15.77589,95.15822,99.76,33.84,17.77255631,88.26368579,23.4994,,24.0252,,28.7293,,26.1905,
510,,0.28839,0.90178,0.1964,,1,0.006,0.828,0.855,0.123,0.464745,0.00352,0.275,1,0.187,,0.483,,0.5377816,0.03653355,0.145205041,0.010708155,0.09043336,,0.00438,0.19602,,,,,,,,,,,24.45645994,,18.92583668,,,70.13471838,13.24291,92.06423,98.85,38.27,13.72566866,88.26368579,24.0102,,25.0314,,29.558,,27.2321,
511,,0.29051,0.93898,0.23479,,1,0.006,0.81,0.899,0.153,0.441723,0.002956,0.238,1,0.191,,0.491,,0.552569,0.0349341,0.150245788,0.011920633,0.093571334,,0.00441,0.23962,,,,,,,,,,,24.92214072,,19.500579,,,70.13471838,11.03844,88.74243,97.15,43.91,13.72566866,81.75361458,24.7765,,26.0377,,30.5249,,28.4226,
512,,0.28188,0.96728,0.28569,,0.99806,0.005,0.787,0.937,0.187,0.418517,0.003333,0.204,0.989,0.198,,0.498,,0.566245,0.03349654,0.156475871,0.013193811,0.094470033,,0.0044,0.29961,,,,,,,,,,,25.46514397,,19.8628447,,,68.12675872,9.15403,85.71418,94.61,50.24,10.22889272,81.75361458,25.5428,,27.1698,,31.3536,,29.4643,
513,,0.27216,0.98909,0.34092,,0.99289,0.006,0.765,0.969,0.227,0.396115,0.003271,0.175,0.97,0.204,,0.503,,0.5791072,0.0312411,0.161971059,0.014429474,0.100399702,,0.00434,0.34372,,,,,,,,,,,25.66702956,,20.39648309,,,68.12675872,7.55238,82.22503,91.88,55.22,10.22889272,74.01024068,26.3091,,28.4277,,32.4586,,30.6548,
514,,0.26838,1,0.39971,,0.97351,0.005,0.743,0.99,0.272,0.375363,0.003241,0.147,0.941,0.209,,0.506,,0.590035,0.03054326,0.170161426,0.015540949,0.102332017,,0.00423,0.41227,,,,,,,,,,,27.18038326,,20.9310406,,,64.53665002,6.20118,78.80569,88.85,60.79,7.139028165,74.01024068,27.3308,,29.434,,33.5635,,31.6964,
515,,0.2565,0.99885,0.46301,,0.95349,0.005,0.719,1,0.322,0.357771,0.00311,0.123,0.906,0.217,,0.507,,0.5997538,0.03007431,0.175927953,0.016898597,0.107326603,,0.00411,0.48409,,,,,,,,,,,28.37244064,,21.56904183,,,64.53665002,5.0789,76.11933,86.13,66.48,7.139028165,67.13075123,28.4802,,30.6918,,34.8066,,32.7381,
516,,0.25362,0.98487,0.52707,,0.92442,0.005,0.695,0.996,0.381,0.342547,0.003441,0.101,0.871,0.225,,0.508,,0.6110764,0.02805893,0.180015535,0.017717829,0.113397834,,0.00389,0.57202,,,,,,,,,,,29.82585068,,22.47462765,,,59.80487603,4.15067,73.0014,83.59,72.20,5.054827966,67.13075123,29.6296,,31.6981,,35.7735,,33.7798,
517,,0.2494,0.95837,0.59537,,0.87662,0.005,0.672,0.977,0.443,0.330535,0.003361,0.084,0.834,0.232,,0.508,,0.6189439,0.02782166,0.185161318,0.018569051,0.117966737,,0.00372,0.63471,,,,,,,,,,,30.78217222,,23.04099393,,,59.80487603,3.38357,70.31923,78.70,77.84,,61.25036156,30.7791,,32.8302,,37.1547,,34.5238,
518,,0.24035,0.91999,0.66892,,0.84109,0.005,0.653,0.944,0.512,0.321001,0.003305,0.069,0.793,0.239,,0.506,,0.6261724,0.02561927,0.194953572,0.019758072,0.122644693,,0.00346,0.69808,,,,,,,,,,,30.79070199,,23.86652842,,,57.9849928,2.7574,67.21557,73.78,83.16,,61.25036156,32.0562,,33.9623,,38.5359,,35.5655,
519,,0.24157,0.87065,0.72723,,0.8062,0.004,0.632,0.898,0.581,0.314036,0.003245,0.055,0.751,0.248,,0.505,,0.6346225,0.02486839,0.198506689,0.020112246,0.125962681,,0.00318,0.78161,,,,,,,,,,,31.21039012,,24.50842344,,,57.9849928,2.24957,64.81987,67.92,87.47,,55.67494576,33.5888,,34.9686,,39.779,,36.3095,
520,,0.22787,0.81193,0.79818,,0.75258,0.004,0.611,0.842,0.647,0.310027,0.00329,0.045,0.715,0.257,,0.505,,0.6407209,0.02432407,0.205145525,0.021109703,0.129360622,,0.00288,0.84487,,,,,,,,,,,31.54771949,,25.21576338,,,52.90909147,1.85232,62.28088,61.69,91.21,,55.67494576,34.9936,,35.9748,,41.2983,,37.0536,
521,,0.21961,0.74682,0.86107,,0.71576,0.004,0.593,0.776,0.715,0.308082,0.003262,0.036,0.68,0.266,,0.506,,0.6447891,0.02297862,0.20920493,0.021513723,0.132218563,,0.00258,0.89855,,,,,,,,,,,31.45934222,,26.05873929,,,52.90909147,1.62983,59.99431,54.34,94.53,,51.29685213,36.6539,,36.9811,,42.8177,,37.7976,
522,,0.21861,0.67801,0.90276,,0.68217,0.005,0.574,0.706,0.781,0.309358,0.003702,0.031,0.65,0.275,,0.508,,0.6491809,0.02211051,0.215201774,0.022048085,0.138999747,,0.00226,0.93759,,,,,,,,,,,32.43767559,,26.93364504,,,49.5463847,1.44068,57.46026,49.98,97.05,,51.29685213,38.0587,,37.6101,,44.0608,,38.3929,
523,,0.21092,0.60797,0.94795,,0.65116,0.005,0.556,0.633,0.838,0.3117,0.003391,0.026,0.621,0.284,,0.509,,0.6524941,0.02141824,0.22112461,0.022327639,0.14343667,,0.002,0.97933,,,,,,,,,,,34.76111652,,27.91145424,,,49.5463847,1.28132,56.31719,43.14,98.95,,47.57531055,39.5913,,38.6164,,45.5801,,38.9881,
524,,0.20524,0.53871,0.96505,,0.60917,0.005,0.541,0.562,0.89,0.316212,0.003288,0.021,0.597,0.296,,0.515,,0.6556746,0.0209158,0.22333707,0.022723792,0.152009116,,0.00173,0.99189,,,,,,,,,,,37.00760007,,29.14856515,,,45.12009953,1.14803,54.41805,38.00,100.00,,47.57531055,40.8685,,39.2453,,46.9613,,39.4345,
525,,0.19715,0.47178,0.98804,,0.5814,0.005,0.529,0.492,0.931,0.322225,0.003683,0.018,0.57,0.306,,0.522,,0.6572194,0.02028774,0.229035777,0.023088366,0.161305215,,0.00163,0.99493,,,,,,,,,,,39.3193584,,30.29754986,,,45.12009953,,52.73469,32.67,99.74,,45.01453637,42.401,,40,,48.2044,,40.0298,
526,,0.19708,0.41013,0.99113,,0.55814,0.005,0.513,0.426,0.966,0.329667,0.003568,0.016,0.547,0.32,,0.53,,0.661041,0.01976575,0.234301723,0.023420793,0.163308018,,0.0015,1,,,,,,,,,,,40.35839003,,31.12978208,,,42.56033866,,51.88303,28.67,99.03,,45.01453637,43.5504,,40.6289,,49.3094,,40.625,
527,,0.18597,0.35245,1,,0.5239,0.005,0.502,0.366,0.987,0.338634,0.00389,0.014,0.528,0.331,,0.54,,0.6638288,0.01856546,0.241709277,0.023697103,0.172379269,,0.0014,0.99448,,,,,,,,,,,41.19385884,,32.34720658,,,42.56033866,,50.24458,23.90,98.00,,42.57897511,44.6999,,41.2579,,50.4144,,40.9226,
528,,0.18092,0.30082,0.97506,,0.50646,0.005,0.487,0.31,0.999,0.348323,0.003444,0.012,0.508,0.346,,0.552,,0.6689101,0.01845938,0.245191138,0.0241661,0.175178447,,,0.97093,,,,,,,,,,,40.83314897,,33.6821192,,,40.12892123,,48.90559,20.77,96.25,,42.57897511,45.8493,,41.8868,,51.5193,,41.6667,
529,,0.17704,0.25536,0.96956,,0.48643,0.005,0.475,0.262,1,0.359421,0.003665,0.011,0.49,0.356,,0.566,,0.6735181,0.01844822,0.250138098,0.024822877,0.175768072,,,0.95556,,,,,,,,,,,39.92337459,,34.50984899,,,40.12892123,,47.65252,17.69,94.19,,40.51302647,46.871,,42.6415,,52.3481,,42.1131,
530,,0.16981,0.21514,0.96112,,0.47093,0.005,0.465,0.22,1,0.371111,0.003523,0.009,0.473,0.373,,0.582,0.02,0.6785523,0.01717256,0.254889796,0.025239152,0.178226442,,,0.92052,,,,,,,,,,,40.20167987,,35.48306884,,,36.52782396,,46.53319,14.69,91.92,,40.51302647,47.5096,,43.2704,,53.0387,,42.8571,
531,,0.16984,,0.94076,,0.45026,0.004,0.456,0.182,0.983,0.383822,0.003328,0.008,0.464,0.383,,0.599,0.025,0.6841877,0.01727863,0.258689387,0.025642902,0.183559344,,,0.88154,,,,,,,,,,,41.19188526,,36.70409215,,,36.52782396,,45.48303,11.75,89.34,,38.59049012,48.1481,,43.8994,,53.5912,,43.6012,
532,,0.15813,,0.89666,,0.43798,0.003,0.449,0.15,0.962,0.397078,0.003436,0.007,0.45,0.4,,0.617,0.03,0.6909187,0.01719489,0.26784898,0.026095024,0.192381969,,,0.84797,,,,,,,,,,,41.97101235,,37.72248518,,,34.09473694,,44.69023,9.60,85.32,,38.59049012,48.5313,,44.7799,,54.0055,,44.3452,
533,,0.15564,,0.86722,,0.42636,0.003,0.433,0.123,0.941,0.410778,0.003316,0.006,0.439,0.414,,0.64,0.037,0.6997514,0.01689342,0.26904943,0.026807628,0.201770545,,,0.81271,,,,,,,,,,,43.01228335,,38.79890651,,,34.09473694,,43.65016,8.05,82.92,,36.8578084,48.9144,,45.5346,,54.6961,,45.0893,
534,,0.14944,,0.85114,,0.4115,0.003,0.429,0.101,0.91,0.425077,0.003392,0.006,0.43,0.429,,0.664,0.045,0.7102904,0.01690738,0.274829196,0.027358429,0.207981282,,,0.7561,,,,,,,,,,,45.0244089,,40.24290485,,,31.99335707,,43.31998,6.88,79.60,,36.8578084,49.2976,,46.1635,,54.8343,,46.131,
535,,0.14668,,0.80348,,0.40181,0.003,0.423,0.082,0.878,0.438786,0.003566,0.005,0.422,0.442,,0.689,0.056,0.7206086,0.01706369,0.278956249,0.028099823,0.210083704,,,0.73745,13.74889,,6.10532,,1.32571,,0.73993,,0.06714,,46.0942907,,41.49761864,,,31.99335707,,42.08904,5.61,76.70,,35.22729517,49.2976,,47.1698,,55.1105,,47.3214,
536,,0.14326,,0.77814,,0.39341,0.003,0.41,0.067,0.847,0.452135,0.003721,0.005,0.41,0.457,,0.714,0.066,0.7324111,0.01671477,0.28568545,0.028418887,0.223243929,,,0.68771,13.78924,,6.14637,,1.35374,,0.79508,,0.08516,,47.1023683,,42.74276559,,,29.70349396,,41.19055,4.59,73.17,,35.22729517,49.2976,,48.3019,,55.3867,,48.5119,
537,,0.13942,,0.73821,,0.38566,0.003,0.402,0.055,0.813,0.466074,0.003774,0.005,0.401,0.472,,0.744,0.083,0.7462828,0.01670361,0.28914006,0.028945885,0.225875512,,,0.65482,13.84454,,6.20332,,1.39099,,0.86489,,0.11072,,48.7572851,,43.72257757,,,29.70349396,,39.95199,3.69,70.31,,33.53197529,49.2976,,49.5597,,55.5249,,50,
