pHuji,Yel/Grn,C,GFPmut3,Blue,A,mKelly2,Yel/Grn,A,Sirius,UV,A,mTurquoise,Violet,B,mGarnet,Yel/Grn,D,mGarnet2,UV,C,iRFP702,Red,C,tKeima,Violet,C,TDsmURFP,Red,B,
vsfGFP-0,Blue,A,Sirius,UV,A,mKelly2,Yel/Grn,D,mECFP,Violet,B,AdRed-C148S,Yel/Grn,C,iFP1.4,UV,C,mGinger1,Yel/Grn,A,tKeima,Violet,D,miRFP670nano,Red,B,SNIFP,Red,C,
mNeptune681,Yel/Grn,D,Sirius,UV,A,miRFP670,Red,B,mRuby3,Yel/Grn,C,mGarnet,Yel/Grn,A,miRFP709,Red,C,oxGFP,Blue,A,miniSOG2,Violet,B,tKeima,Violet,C,E2-Crimson,UV,C,
TurboRFP,Yel/Grn,A,mCherry,UV,C,Sirius,UV,A,miRFP670,Red,B,AdRed-C148S,Yel/Grn,C,dKeima,Violet,C,DsRed-Max,Blue,B,vsfGFP-9,Blue,A,mKalama1,Violet,A,AdRed,Yel/Grn,D,
mRuby2,Yel/Grn,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,D,iFP1.4,Red,A,DsRed-Max,Yel/Grn,A,mKelly1,Red,B,vsfGFP-9,Blue,A,tKeima,Violet,C,mAmetrine,Violet,B,secBFP2,Violet,A,
mRuby,Yel/Grn,A,Neptune,Yel/Grn,D,smURFP,Red,B,Sirius,UV,A,mApple,Yel/Grn,C,mKate,Blue,C,iFP1.4,Violet,E,mBeRFP,Violet,C,muGFP,Blue,A,TagBFP,Violet,A,
mCherry2,Yel/Grn,C,Sirius,UV,A,AsRed2,Blue,B,mKate,Yel/Grn,D,eqFP611,Yel/Grn,A,iFP1.4,Violet,E,vsfGFP-9,Blue,A,miRFP670nano,Red,B,tKeima,Violet,C,TagBFP,Violet,A,
miRFP703,Red,C,mRuby2,UV,C,Sirius,UV,A,mNeptune,Yel/Grn,D,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,E,UnaG,Blue,A,DsRed-Express2,Yel/Grn,C,tKeima,Violet,C,secBFP2,Violet,A,
miRFP670,Red,B,Sirius,UV,A,mRuby3,Yel/Grn,C,tdTomato,Blue,C,mPlum,Yel/Grn,D,iFP1.4,Violet,E,eqFP611,Yel/Grn,A,dKeima,Violet,C,mTagBFP2,Violet,A,moxGFP,Blue,A,
Neptune,Red,B,Sirius,UV,A,LSSmCherry1,Blue,C,usGFP,Blue,A,mScarlet-I,Yel/Grn,A,mPlum,Yel/Grn,D,dKeima,Violet,D,cgfTagRFP,Yel/Grn,C,miRFP720,Red,C,secBFP2,Violet,A,
mHoneydew,Blue,B,mKO,Yel/Grn,C,FusionRed,Yel/Grn,A,iFP1.4,Violet,E,SOPP,UV,B,dKeima,Violet,D,vsfGFP-9,Blue,A,SNIFP,Red,C,TDsmURFP,Red,B,mTagBFP2,Violet,A,
HcRed,UV,C,smURFP,Red,B,LSSmCherry1,Blue,A,Sirius,UV,A,FusionRed,Yel/Grn,A,AdRed-C148S,Yel/Grn,D,mRuby3,Yel/Grn,C,miRFP709,Red,C,miniSOG2,Violet,B,tKeima,Violet,C,
mTangerine,UV,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,mScarlet-H,Yel/Grn,A,mGinger2,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,iRFP702,Red,C,RDSmCherry1,Yel/Grn,E,mTagBFP2,Violet,A,
mNeptune681,Red,B,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,HcRed7,Yel/Grn,D,ECFP,Violet,B,iFP1.4,Violet,E,mGarnet,Yel/Grn,E,AzamiGreen,Blue,A,miRFP709,Red,C,tKeima,Violet,D,
mRuby2,Yel/Grn,A,miRFP703,Red,C,Sirius,UV,A,mEmerald,Blue,A,mTFP1,Violet,B,mGarnet2,UV,C,iRFP702,Yel/Grn,E,tKeima,Violet,C,miRFP670nano,Red,B,TagBFP,Violet,A,
miRFP670,Red,C,HcRed7,Yel/Grn,D,mGarnet,Yel/Grn,A,dKeima,Violet,C,SOPP,UV,B,mCarmine,UV,C,vsfGFP-9,Blue,A,DsRed-Express2,Yel/Grn,C,TDsmURFP,Red,B,secBFP2,Violet,A,
miRFP703,Red,C,Sirius,UV,A,mStrawberry,UV,C,mRuby3,Yel/Grn,C,mGinger2,Yel/Grn,D,mEGFP,Blue,A,mKelly1,Yel/Grn,E,AdRed,Yel/Grn,A,tKeima,Violet,D,TagBFP,Violet,A,
mNeptune681,Yel/Grn,E,TagRFP657,Yel/Grn,A,Sirius,UV,A,iFP1.4,Violet,E,mGarnet,Yel/Grn,D,vsfGFP-9,Blue,A,miRFP709,Red,C,mKalama1,Violet,A,DsRed-Express2,Yel/Grn,C,mCRISPRed,Violet,C,
mKO,Yel/Grn,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,HcRed7,Yel/Grn,D,mAzamiGreen,Blue,A,dKeima,Violet,C,miRFP709,Red,C,mNeptune2.5,UV,C,Katushka,Yel/Grn,E,mTagBFP2,Violet,A,
mRuby2,Yel/Grn,C,HcRed,Yel/Grn,E,mCherry2,Yel/Grn,D,Sirius,UV,A,mKeima,Violet,D,iFP1.4,Red,C,mEGFP,Blue,A,DsRed-Max,Yel/Grn,A,mKelly1,Red,B,secBFP2,Violet,A,
Neptune,Red,B,Sirius,UV,A,mStrawberry,Yel/Grn,C,mKeima,Violet,C,iFP1.4,Red,C,vsfGFP-9,Blue,A,mKalama1,Violet,A,AdRed,Yel/Grn,A,DsRed-Express2,Blue,B,mRaspberry,Yel/Grn,E,
Sirius,UV,A,LSSmCherry1,Blue,C,miRFP670,Red,C,mApple,UV,C,mRuby3,Yel/Grn,A,UnaG,Blue,A,mGinger1,Yel/Grn,D,tKeima,Violet,C,mAmetrine,Violet,B,secBFP2,Violet,A,
TurboRFP,Yel/Grn,C,Sirius,UV,A,mNeptune,Yel/Grn,D,mStrawberry,UV,C,mPlum,Yel/Grn,E,EGFP,Blue,A,mKalama1,Violet,A,DsRed-Express2,Yel/Grn,A,tKeima,Violet,C,iRFP713,Red,C,
mKO2,Yel/Grn,C,Sirius,UV,A,mKelly2,Yel/Grn,D,mStrawberry,UV,C,mRuby3,Yel/Grn,A,BrUSLEE,Blue,A,dKeima,Violet,C,miRFP709,Red,C,mKalama1,Violet,A,DsRed-Express2,Blue,B,
mKate2,UV,C,miRFP703,Red,C,Neptune,Yel/Grn,E,Sirius,UV,A,vsfGFP-0,Blue,A,mScarlet-I,Yel/Grn,C,DsRed-Max,Blue,B,tKeima,Violet,C,Katushka,Yel/Grn,A,secBFP2,Violet,A,
mKate2,UV,C,Sirius,UV,A,mRuby3,Yel/Grn,A,mPlum,Yel/Grn,D,mOrange2,Yel/Grn,C,dKeima,Violet,C,DsRed-Max,Blue,B,iRFP713,Red,C,mAmetrine,Violet,B,dfGFP,Blue,A,
miRFP,Violet,E,mNeptune681,Yel/Grn,E,miRFP703,Red,C,mRuby2,Yel/Grn,C,UnaG,Blue,A,SOPP,UV,B,mCarmine,Violet,D,miRFP670nano,Red,B,tKeima,Violet,C,secBFP2,Violet,A,
miRFP703,Red,C,eqFP650,Yel/Grn,E,Sirius,UV,A,vsfGFP-0,Blue,A,mKelly2,Yel/Grn,D,AdRed-C148S,Yel/Grn,A,mScarlet,Yel/Grn,C,TagRFP,UV,C,tKeima,Violet,C,secBFP2,Violet,A,
smURFP,Red,B,mKelly2,Yel/Grn,D,Sirius,UV,A,mStrawberry,UV,C,mRuby3,Yel/Grn,C,mScarlet-I,Yel/Grn,E,mScarlet-H,Yel/Grn,A,vsfGFP-9,Blue,A,mKalama1,Violet,A,tKeima,Violet,C,
Sirius,UV,A,mNeptune,Yel/Grn,E,vsfGFP-0,Blue,A,AdRed-C148S,Yel/Grn,A,tdTomato,UV,C,mScarlet-H,Yel/Grn,C,mPlum,Yel/Grn,D,tKeima,Violet,C,iRFP702,Red,C,mBlueberry2,Violet,A,
mRuby,Yel/Grn,B,mRuby2,Yel/Grn,A,miRFP670,Red,B,HcRed7,Yel/Grn,D,iFP1.4,Violet,E,SOPP,UV,B,dKeima,Violet,C,vsfGFP-9,Blue,A,RDSmCherry1,Yel/Grn,E,secBFP2,Violet,A,
DsRed,Blue,B,mRFP1.2,Yel/Grn,A,Sirius,UV,A,mEmerald,Blue,A,HcRed7,Yel/Grn,D,mKate S158A,UV,C,dKeima,Violet,C,DsRed-Express2,Yel/Grn,C,iRFP702,Red,A,mTagBFP2,Violet,A,
SiriusGFP,Violet,B,Sirius,UV,A,mKelly2,Yel/Grn,D,KO,Yel/Grn,C,mKeima,UV,C,vsfGFP-9,Blue,A,tKeima,Violet,D,iRFP702,Red,C,mCRISPRed,Blue,B,mTagBFP2,Violet,A,
mCherry,UV,C,mRFP1,Yel/Grn,A,Sirius,UV,A,usGFP,Blue,A,AdRed-C148S,Blue,C,mPlum,Yel/Grn,D,dKeima,Violet,C,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,secBFP2,Violet,A,
mRuby2,UV,C,LSSmCherry1,Blue,B,Sirius,UV,A,mKate S158C,Yel/Grn,D,BrUSLEE,Blue,A,HcRed7,Yel/Grn,E,miRFP709,Red,C,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,mAmetrine,Violet,B,
Sirius,UV,A,miRFP670,Red,B,AdRed-C148S,Yel/Grn,A,HcRed7,Yel/Grn,D,mPlum,Yel/Grn,E,tdTomato,UV,C,DsRed-Max,Blue,B,vsfGFP-9,Blue,A,tKeima,Violet,C,secBFP2,Violet,A,
mKate2,Red,B,mRuby,Yel/Grn,E,mRuby2,Yel/Grn,A,T-Sapphire,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,iFP1.4,Red,C,dKeima,Violet,C,moxGFP,Blue,A,TagRFP-T,Yel/Grn,C,
eqFP670,Red,B,mKelly2,Yel/Grn,D,Sirius,UV,A,mRuby3,Yel/Grn,C,HcRed7,Yel/Grn,A,miRFP709,Red,C,vsfGFP-9,Blue,A,mCarmine,UV,C,mCRISPRed,Violet,C,mBlueberry2,Violet,A,
mRuby2,UV,C,Sirius,UV,A,smURFP,Red,B,HcRed7,Yel/Grn,D,mPlum,Yel/Grn,E,DsRed-Max,Yel/Grn,A,dKeima,Violet,C,DsRed-Express,Blue,B,secBFP2,Violet,A,moxGFP,Blue,A,
Sirius,UV,A,miRFP670,Red,B,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,B,mKate,Yel/Grn,D,eqFP611,UV,C,dKeima,Violet,C,vsfGFP-9,Blue,A,DsRed-Express2,Yel/Grn,C,secBFP2,Violet,A,
smURFP,Red,B,Sirius,UV,A,AsRed2,Yel/Grn,D,mRuby3,Yel/Grn,C,mScarlet-H,Yel/Grn,A,iFP1.4,UV,C,mKalama1,Violet,A,EGFP,Blue,A,iFP2.0,Red,C,tKeima,Violet,C,
Sirius,UV,A,mKate S158C,Yel/Grn,D,mRuby3,Yel/Grn,A,iFP1.4,UV,C,iRFP720,Yel/Grn,B,dKeima,Violet,C,vsfGFP-9,Blue,A,miRFP670nano,Red,B,TagBFP,Violet,A,TagRFP-T,Yel/Grn,C,
Sirius,UV,A,mNeptune,Yel/Grn,E,WasCFP,Blue,A,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,D,eqFP611,UV,C,miRFP709,Red,A,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,secBFP2,Violet,A,
miRFP703,Red,C,LSSmCherry1,Blue,B,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,mScarlet-H,Yel/Grn,D,mPlum,Yel/Grn,E,dKeima,Violet,C,vsfGFP-9,Blue,A,TagRFP,UV,C,secBFP2,Violet,A,
mCherry,Yel/Grn,D,smURFP,Red,B,Sirius,UV,A,LSSmCherry1,Blue,B,AdRed-C148S,Yel/Grn,A,mOrange2,Yel/Grn,E,iFP1.4,Violet,E,mEGFP,Blue,A,dKeima,Violet,C,secBFP2,Violet,A,
miRFP670,Red,B,Superfolder GFP,Blue,A,Sirius,UV,A,mRuby3,Yel/Grn,C,AdRed-C148S,Blue,B,DsRed-Max,Yel/Grn,A,dKeima,Violet,D,TagRFP,UV,C,mKalama1,Violet,A,Katushka,Yel/Grn,D,
miRFP,Violet,E,mKelly2,Yel/Grn,D,Sirius,UV,A,Sapphire,Violet,B,mRuby3,Yel/Grn,C,mGarnet,Yel/Grn,A,mNeonGreen,Blue,A,iRFP702,Red,A,miRFP670nano,Red,B,dKeima570,Violet,C,
mRuby,UV,C,Neptune,Yel/Grn,E,miRFP703,Red,C,Sirius,UV,A,mKelly2,Yel/Grn,D,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,C,dKeima,Violet,C,DsRed-Max,Blue,B,secBFP2,Violet,A,
mRuby,UV,C,Sirius,UV,A,miRFP670,Red,C,AdRed-C148S,Yel/Grn,C,mScarlet-I,Yel/Grn,A,mPlum,Yel/Grn,E,UnaG,Blue,A,mKelly1,Yel/Grn,D,tKeima,Violet,D,secBFP2,Violet,A,
Sirius,UV,A,miRFP670,Red,B,mStrawberry,UV,C,mScarlet-H,Yel/Grn,E,mGinger2,Yel/Grn,D,DsRed-Max,Blue,B,oxGFP,Blue,A,AdRed,Yel/Grn,A,tKeima,Violet,C,mTagBFP2,Violet,A,
miRFP703,Red,C,mBanana,Yel/Grn,C,Sirius,UV,A,mStrawberry,UV,C,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,AdRed,Yel/Grn,A,mKalama1,Violet,A,tKeima,Violet,C,RDSmCherry1,Yel/Grn,E,
oxBFP,Violet,A,miRFP670,Red,B,mKelly2,Yel/Grn,D,UnaG,Blue,A,mPlum,Yel/Grn,A,iFP1.4,Violet,E,iRFP720,Red,A,dTomato,Yel/Grn,C,mBeRFP,Violet,D,mAmetrine,UV,B,
mNeptune681,Yel/Grn,E,miRFP703,Red,C,Sirius,UV,A,UnaG,Blue,A,dKeima,Violet,C,ZsYellow1,Blue,B,mCarmine,UV,C,TDsmURFP,Red,B,TagRFP-T,Yel/Grn,C,mTagBFP2,Violet,A,
TurboRFP,Yel/Grn,C,vsfGFP-0,Blue,A,mKate S158C,Yel/Grn,D,mKeima,Violet,C,iRFP670,Red,B,mKate,Yel/Grn,A,iFP1.4,Violet,E,SOPP,UV,B,mScarlet,Yel/Grn,B,TagBFP,Violet,A,
miRFP703,Red,C,vsfGFP-0,Blue,A,Sirius,UV,A,mKate S158C,Yel/Grn,D,mScarlet-H,Blue,B,mGinger1,Yel/Grn,E,dTomato,UV,C,AdRed,Yel/Grn,A,tKeima,Violet,C,secBFP2,Violet,A,
miRFP703,Red,C,eqFP650,Blue,C,mCherry,UV,C,Sirius,UV,A,BrUSLEE,Blue,A,AdRed-C148S,Yel/Grn,D,dKeima,Violet,C,mScarlet,Yel/Grn,A,cgfTagRFP,Yel/Grn,C,mBlueberry2,Violet,A,
mNeptune681,Yel/Grn,E,Sirius,UV,A,smURFP,Red,B,Sapphire,UV,C,BrUSLEE,Blue,A,mKelly1,Yel/Grn,D,miRFP709,Red,C,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,secBFP2,Violet,A,
TurboRFP,Yel/Grn,C,Sirius,UV,A,FusionRed,Blue,B,mRuby3,Yel/Grn,A,HcRed7,Yel/Grn,D,dTomato,UV,C,vsfGFP-9,Blue,A,miRFP670nano,Red,B,tKeima,Violet,D,secBFP2,Violet,A,
Neptune,Red,B,mRFP1.2,Yel/Grn,E,T-Sapphire,Violet,B,Sirius,UV,A,DsRed-Max,Yel/Grn,A,EGFP,Blue,A,mBeRFP,Violet,C,RDSmCherry1,Yel/Grn,D,miRFP720,Red,A,mTagBFP2,Violet,A,
Sirius,UV,A,miRFP670,Red,B,LSSmOrange,Violet,D,AdRed-C148S,Yel/Grn,A,iFP1.4,Violet,E,mKelly1,Yel/Grn,D,vsfGFP-9,Blue,A,cgfTagRFP,Yel/Grn,C,SNIFP,Yel/Grn,E,secBFP2,Violet,A,
ppluGFP2,Blue,A,mRuby2,UV,C,miRFP670,Red,B,Sirius,UV,A,mKate,Yel/Grn,E,HcRed7,Yel/Grn,D,dKeima,Violet,C,mScarlet,Yel/Grn,C,DsRed-Express2,Blue,B,TagBFP,Violet,A,
eqFP650,Yel/Grn,E,Sirius,UV,A,E2-Orange,Blue,B,AdRed-C148S,Yel/Grn,A,dKeima,Violet,C,vsfGFP-9,Blue,A,RDSmCherry1,Yel/Grn,D,miRFP670nano,Red,B,TagRFP-T,UV,C,TagBFP,Violet,A,
Sirius,UV,A,mStrawberry,Yel/Grn,C,iFP1.4,Violet,E,dKeima,Violet,C,mKelly1,Yel/Grn,A,vsfGFP-9,Blue,A,miRFP670nano,Red,C,TDsmURFP,Yel/Grn,E,mBlueberry2,Violet,A,mNeptune2.5,Yel/Grn,D,
T-Sapphire,UV,C,Sirius,UV,A,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,C,mScarlet-H,Blue,B,DsRed-Max,Yel/Grn,A,mKelly1,Yel/Grn,D,tKeima,Violet,C,TDsmURFP,Red,B,secBFP2,Violet,A,
mRuby2,UV,C,eqFP650,Yel/Grn,B,Sirius,UV,A,vsfGFP-0,Blue,A,mKelly2,Yel/Grn,E,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,D,miRFP709,Red,C,mKalama1,Violet,A,tKeima,Violet,C,
mRuby,Yel/Grn,A,oxBFP,Violet,A,Sirius,UV,A,iFP1.4,UV,C,vsfGFP-9,Blue,A,tKeima,Violet,C,iRFP702,Yel/Grn,D,TDsmURFP,Red,B,miRFP720,Red,C,SNIFP,Red,A,
smURFP,Red,B,Sirius,UV,A,BrUSLEE,Blue,A,mScarlet-I,Yel/Grn,E,eqFP611,UV,C,miRFP709,Red,C,tKeima,Violet,C,DsRed-Express2,Yel/Grn,C,mRaspberry,Yel/Grn,D,secBFP2,Violet,A,
vsfGFP-0,Blue,A,Sirius,UV,A,mStrawberry,UV,C,AdRed-C148S,Yel/Grn,A,mKate,Blue,C,dKeima,Violet,C,miRFP709,Red,C,mTagBFP2,Violet,A,Katushka2S,Yel/Grn,D,Katushka,Yel/Grn,E,
Sirius,UV,A,iRFP670,Red,B,mScarlet-H,Yel/Grn,E,mGinger1,Yel/Grn,D,DsRed-Max,Blue,B,dKeima,Violet,C,dTomato,UV,C,EGFP,Blue,A,AdRed,Yel/Grn,A,mKalama1,Violet,A,
miRFP703,Red,C,Sirius,UV,A,mStrawberry,UV,C,AdRed-C148S,Blue,B,mPlum,Yel/Grn,D,mKate,Yel/Grn,A,vsfGFP-9,Blue,A,RDSmCherry1,Yel/Grn,C,tKeima,Violet,D,secBFP2,Violet,A,
mCherry2,Yel/Grn,A,Sirius,UV,A,SuperNova Red,Blue,B,mPlum,Yel/Grn,E,mGinger2,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,mKalama1,Violet,A,TagRFP,UV,C,TDsmURFP,Red,B,
Sirius,UV,A,mKelly2,Yel/Grn,E,smURFP,Red,B,mEmerald,Blue,A,eqFP611,UV,C,mGinger2,Yel/Grn,D,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,Katushka,Yel/Grn,B,secBFP2,Violet,A,
eqFP650,Red,B,Sirius,UV,A,vsfGFP-0,Blue,A,mKate S158A,Yel/Grn,D,iFP1.4,Red,C,DsRed-Max,Blue,B,AdRed,Yel/Grn,A,DsRed-Express,Yel/Grn,E,tKeima,Violet,C,TagBFP,Violet,A,
miRFP703,Red,C,Sirius,UV,A,mApple,UV,C,mRuby3,Yel/Grn,A,HcRed7,Yel/Grn,D,dKeima,Violet,C,DsRed-Max,Blue,B,miniSOG2,Violet,B,DsRed-Express2,Blue,C,muGFP,Blue,A,
pHuji,Yel/Grn,A,Sirius,UV,A,vsfGFP-0,Blue,A,Sapphire,UV,C,mRuby3,Yel/Grn,C,iRFP670,Red,C,mPlum,Yel/Grn,D,DsRed-Express2,Blue,B,tKeima,Violet,C,mTagBFP2,Violet,A,
SHardonnay,Blue,A,Aquamarine,Violet,B,Sirius,UV,A,Jred,Blue,B,DsRed2,Yel/Grn,A,AdRed-C148S,Yel/Grn,C,mPlum,Yel/Grn,D,HcRed7,Red,B,iFP1.4,Red,C,dKeima,Violet,C,
miRFP703,Red,C,mOrange,Yel/Grn,C,HcRed,UV,C,TurboRFP,Yel/Grn,A,Sirius,UV,A,mKelly2,Yel/Grn,D,Sapphire,Violet,B,mRuby3,Yel/Grn,B,BrUSLEE,Blue,A,dKeima,Violet,C,
Cerulean,UV,B,vsfGFP-0,Blue,A,iRFP670,Red,B,EBFP,UV,A,iFP1.4,UV,C,iRFP720,Red,C,dKeima,Violet,D,miniSOG2,Violet,B,iRFP713,Red,A,cgfTagRFP,Yel/Grn,C,
miRFP703,Red,C,mCherry2,Yel/Grn,E,Sirius,UV,A,vsfGFP-0,Blue,A,AdRed-C148S,Blue,B,HcRed7,Yel/Grn,D,mLumin,Yel/Grn,A,TagRFP,UV,C,tKeima,Violet,C,mTagBFP2,Violet,A,
Sirius,UV,A,mApple,UV,C,Sapphire,Violet,B,mEmerald,Blue,A,HcRed7,Red,B,mScarlet,Yel/Grn,A,AdRed,Yel/Grn,D,tKeima,Violet,C,miRFP670nano,Red,A,secBFP2,Violet,A,
mRuby,Yel/Grn,A,HcRed,UV,C,vsfGFP-0,Blue,A,miRFP670,Red,C,Sirius,UV,A,mScarlet-I,Red,B,HcRed7,Yel/Grn,D,dKeima,Violet,C,cgfTagRFP,Yel/Grn,C,mTagBFP2,Violet,A,
mHoneydew,Blue,A,Sirius,UV,A,mRuby3,Yel/Grn,C,SuperNova Red,Blue,B,iRFP682,Red,C,mPlum,Yel/Grn,D,eqFP611,UV,C,mGinger1,Yel/Grn,E,dKeima,Violet,D,mKalama1,Violet,A,
Montipora sp. #20-9115,Violet,C,miRFP670,Red,C,mNeptune,Yel/Grn,E,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,mLumin,Yel/Grn,D,TagRFP,UV,C,DsRed-Express,Blue,B,TagBFP,Violet,A,moxGFP,Blue,A,
mKate2,UV,C,miRFP703,Red,C,eqFP650,Blue,C,mKelly2,Red,B,Sirius,UV,A,BrUSLEE,Blue,A,mRuby3,Yel/Grn,C,AdRed-C148S,Yel/Grn,A,miniSOG2,Violet,B,tKeima,Violet,C,
miRFP703,Red,C,mRuby2,UV,C,vsfGFP-0,Blue,A,Sirius,UV,A,HcRed7,Yel/Grn,D,DsRed-Max,Yel/Grn,A,mScarlet,Blue,C,DsRed-Express2,Blue,B,tKeima,Violet,C,secBFP2,Violet,A,
miRFP670,Red,B,Sirius,UV,A,E2-Orange,Yel/Grn,A,DsRed-Max,Yel/Grn,D,oxGFP,Blue,A,miniSOG2,Violet,B,DsRed-Express,Yel/Grn,C,tKeima,Violet,C,miRFP720,Red,C,TagRFP-T,UV,C,
mNeptune681,Yel/Grn,E,miRFP703,Red,C,Sirius,UV,A,mMaroon1,UV,C,Sapphire,Blue,B,HcRed7,Yel/Grn,D,vsfGFP-9,Blue,A,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,TagBFP,Violet,A,
DsRed,Violet,B,Sirius,UV,A,vsfGFP-0,Blue,A,mStrawberry,UV,C,DsRed-Max,Yel/Grn,A,AdRed,Yel/Grn,C,iRFP713,Red,C,tKeima,Violet,C,TDsmURFP,Red,B,mTagBFP2,Violet,A,
mBanana,UV,C,Sirius,UV,A,smURFP,Red,B,AsRed2,Blue,B,mGinger1,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,AdRed,Yel/Grn,A,cgfTagRFP,Yel/Grn,C,mBlueberry2,Violet,A,
miRFP703,Red,C,smURFP,Yel/Grn,A,mKelly2,Yel/Grn,D,Sirius,UV,A,Sapphire,Violet,B,mRuby3,Yel/Grn,C,vsfGFP-9,Blue,A,mCarmine,UV,C,mKalama1,Violet,A,tKeima,Violet,C,
mKelly2,Yel/Grn,D,Sirius,UV,A,mWasabi,Blue,A,mRuby3,Yel/Grn,C,AdRed-C148S,Yel/Grn,A,iRFP670,Red,B,dKeima,Violet,C,iRFP713,Yel/Grn,E,mAmetrine,UV,C,TagBFP,Violet,A,
Sirius,UV,A,mECFP,Violet,B,mRuby3,Yel/Grn,E,AdRed-C148S,Yel/Grn,A,tdTomato,UV,C,HcRed7,Yel/Grn,D,iRFP720,Red,C,DsRed-Max,Blue,B,dKeima,Violet,C,dfGFP,Blue,A,
mKO2,Blue,B,Sirius,UV,A,mStrawberry,UV,C,iRFP682,Red,B,Clover,Blue,A,iRFP720,Red,C,DsRed-Max,Yel/Grn,C,DsRed-Express,Yel/Grn,A,miniSOG2,Violet,B,tKeima,Violet,C,
mRFP1.2,Yel/Grn,B,mCyRFP1,UV,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,HcRed7,Yel/Grn,D,vsfGFP-9,Blue,A,cgfTagRFP,Yel/Grn,C,iRFP702,Red,A,tKeima,Violet,C,secBFP2,Violet,A,
mNeptune681,Yel/Grn,D,miRFP703,Red,C,T-Sapphire,UV,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,UnaG,Blue,A,mGarnet,Yel/Grn,A,dKeima,Violet,C,miRFP709,Red,A,secBFP2,Violet,A,
mTangerine,Yel/Grn,A,LSSmCherry1,Blue,B,mKelly2,Red,B,mRFP1,Yel/Grn,B,Sirius,UV,A,mStrawberry,Yel/Grn,C,mKeima,Violet,C,vsfGFP-9,Blue,A,mAmetrine,Violet,B,secBFP2,Violet,A,
mRFP1.2,Yel/Grn,C,Sirius,UV,A,miRFP670,Red,B,Sapphire,UV,C,mPlum,Yel/Grn,A,UnaG,Blue,A,dKeima,Violet,C,iRFP702,Red,C,Katushka,Yel/Grn,E,secBFP2,Violet,A,
Sirius,UV,A,smURFP,Red,B,mScarlet-I,Blue,B,AdRed-C148S,Yel/Grn,C,SuperNova Red,Yel/Grn,A,mKate,Yel/Grn,D,tKeima,Violet,D,mAmetrine,UV,C,AvicFP1,Blue,A,mBlueberry2,Violet,A,
Sirius,UV,A,E2-Orange,Blue,C,mScarlet-I,Yel/Grn,A,HcRed7,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,miRFP709,Red,C,DsRed-Express,Blue,B,mTagBFP2,Violet,A,TagRFP-T,UV,C,
miRFP670,Red,B,Sirius,UV,A,SuperNova Red,Blue,B,HcRed7,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,dTomato,UV,C,SNIFP,Yel/Grn,E,KillerRed,Yel/Grn,A,TagBFP,Violet,A,
mHoneydew,Violet,D,avGFP,Violet,B,miRFP670,Red,B,Sirius,UV,A,iFP1.4,UV,C,DsRed-Max,Yel/Grn,A,vsfGFP-9,Blue,A,iRFP713,Red,A,EYFP,Blue,B,secBFP2,Violet,A,
mBanana,Yel/Grn,E,Superfolder GFP,Blue,A,Sirius,UV,A,SuperNova Red,Blue,B,iFP1.4,Violet,E,dKeima,Violet,D,DsRed-Max,Yel/Grn,A,mScarlet,Yel/Grn,C,miRFP670nano,Red,B,secBFP2,Violet,A,
mKO2,UV,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,mGinger2,Yel/Grn,A,dKeima,Violet,C,vsfGFP-9,Blue,A,mKelly1,Red,B,miRFP709,Red,C,mKalama1,Violet,A,Katushka,Yel/Grn,D,
smURFP,Red,B,Sapphire,UV,B,HcRed7,Yel/Grn,A,iFP1.4,Violet,E,DsRed-Express,Yel/Grn,C,miniSOG2,Violet,B,mKalama1,UV,A,dKeima570,Violet,D,iRFP713,Red,A,dfGFP,Blue,A,
